Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,0,Other,128.0021,16.3455,16.0213,0.3242,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA,NA,NA
GenshinImpact.exe,1008,0x0,Other,-1,0,0,Composed: Flip,93.5817,18.6871,18.6871,0.0000,14.0501,11.8871,10.6119,1.2752,50.0235,16.6407,-2.4138,93.5817,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,0,Other,144.3476,16.0426,15.8802,0.1624,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,0,Other,160.3902,16.2960,16.1881,0.1079,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA,NA,NA
GenshinImpact.exe,1008,0x0,Other,-1,0,0,Composed: Flip,112.2688,16.0003,16.0003,0.0000,12.5034,12.2563,11.0117,1.2446,47.9771,16.7426,2.0464,112.2688,NA,NA,NA
GenshinImpact.exe,1008,0x0,Other,-1,0,0,Composed: Flip,128.2691,16.7004,16.7004,0.0000,13.5479,12.3390,11.0489,1.2901,48.7194,16.5933,-0.7423,128.2691,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,0,Other,176.6862,18.5879,18.4034,0.1845,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA,NA,NA
GenshinImpact.exe,1008,0x0,Other,-1,0,0,Composed: Flip,144.9695,15.8201,15.8201,0.0000,13.3185,11.9582,10.8673,1.0909,48.6123,16.6961,0.1071,144.9695,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,0,Other,195.2741,17.2817,17.0855,0.1962,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA,NA,NA
GenshinImpact.exe,1008,0x0,Other,-1,0,0,Composed: Flip,160.7896,16.0825,16.0825,0.0000,13.8394,11.6747,10.8251,0.8496,49.4883,16.6443,-0.8760,160.7896,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,0,Other,212.5558,17.1670,17.0036,0.1634,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA,NA,NA
GenshinImpact.exe,1008,0x0,Other,-1,0,0,Composed: Flip,176.8721,18.6734,18.6734,0.0000,15.1858,12.2250,11.1098,1.1152,50.0501,16.6584,-0.5618,176.8721,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,0,Other,229.7228,17.9695,17.7804,0.1891,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA,NA,NA
GenshinImpact.exe,1008,0x0,Other,-1,0,0,Composed: Flip,195.5455,17.2453,17.2453,0.0000,13.3506,12.1228,11.3758,0.7470,48.0351,16.6682,2.0150,195.5455,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,0,Other,247.6923,18.0373,17.8220,0.2153,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA,NA,NA
GenshinImpact.exe,1008,0x0,Other,-1,0,0,Composed: Flip,212.7908,17.2534,17.2534,0.0000,13.5463,12.1496,11.3961,0.7535,47.4580,16.6542,0.5771,212.7908,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,0,Other,265.7296,16.3312,16.1891,0.1421,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA,NA,NA
GenshinImpact.exe,1008,0x0,Other,-1,0,0,Composed: Flip,230.0442,17.8847,17.8847,0.0000,13.2436,12.4230,11.7091,0.7139,46.8588,16.6792,0.5992,230.0442,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,0,Other,282.0608,15.5301,15.3073,0.2228,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA,NA,NA
GenshinImpact.exe,1008,0x0,Other,-1,0,0,Composed: Flip,247.9289,18.0817,18.0817,0.0000,14.1507,11.8671,11.3233,0.5438,45.6533,16.6673,1.2055,247.9289,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,0,Other,297.5909,17.6106,17.4760,0.1346,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA,NA,NA
GenshinImpact.exe,1008,0x0,Other,-1,0,0,Composed: Flip,266.0106,16.2757,16.2757,0.0000,12.2981,11.9359,11.3971,0.5388,44.2389,16.6494,1.4144,266.0106,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,0,Other,315.2015,15.7596,15.3612,0.3984,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA,NA,NA
GenshinImpact.exe,1008,0x0,Other,-1,0,0,Composed: Flip,282.2863,15.4824,15.4824,0.0000,10.9408,11.7400,11.0970,0.6430,44.6126,16.6816,-0.3737,282.2863,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,0,Other,330.9611,16.4283,16.2699,0.1584,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA,NA,NA
GenshinImpact.exe,1008,0x0,Other,-1,0,0,Composed: Flip,297.7687,17.9930,17.9930,0.0000,12.0838,12.0854,11.2709,0.8145,45.8118,16.6660,-1.1992,297.7687,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,0,Other,347.3894,16.1657,15.9959,0.1698,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,0,Other,363.5551,12.5267,12.3440,0.1827,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA,NA,NA
GenshinImpact.exe,1008,0x0,Other,-1,0,0,Composed: Flip,315.7617,15.6256,15.6256,0.0000,9.7780,12.0069,11.4278,0.5791,44.4848,16.7090,1.3270,315.7617,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,0,Other,376.0818,16.8736,16.6945,0.1791,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA,NA,NA
GenshinImpact.exe,1008,0x0,Other,-1,0,0,Composed: Flip,331.3873,16.1689,16.1689,0.0000,10.5957,12.0117,11.5761,0.4356,45.5682,16.6415,-1.0834,331.3873,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,0,Other,392.9554,17.2525,17.0844,0.1681,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA,NA,NA
GenshinImpact.exe,1008,0x0,Other,-1,0,0,Composed: Flip,347.5562,16.2212,16.2212,0.0000,10.9873,11.3964,10.9961,0.4003,46.0408,16.6910,-0.4726,347.5562,NA,NA,NA
GenshinImpact.exe,1008,0x1B3278B2550,DXGI,0,0,0,Other,410.2079,16.2530,16.0610,0.1920,0.0000,0.0000,0.0000,0.0000,NA,NA,NA,NA,NA,NA,NA
GenshinImpact.exe,1008,0x0,Other,-1,0,0,Composed: Flip,363.7774,12.6423,12.6423,0.0000,9.9080,11.3039,10.8902,0.4137,46.5106,16.6721,-0.4698,363.7774,NA,NA,NA
